folio,texto,fecha_presentacion,score_presentacion,agenda_presentacion_id,punto_presentacion_id,num_ramas_nivel1,via,expediente_id,punto_destino_id,tipo_evento_real,fecha_real_destino,fecha_evento_excel,status_destino,cierre_encontrado,fecha_cierre_real,fecha_aprobacion_excel,estado_excel,confianza
901,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
902,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
903,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
904,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
905,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
906,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
907,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
908,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
909,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
910,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
911,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
912,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
913,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
914,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
915,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
916,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
917,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
918,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
919,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
920,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
921,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
922,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
923,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
924,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
925,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
926,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
927,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
928,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
929,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
930,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
931,"Tablas de Valores Unitarios de Suelo y Construcciones para e",2025-10-15,0.595,82,977,375,expediente,125,2360,Comisión,2025-11-06,2025-11-06,1,no,,2025-11-12,Aprobada,alta
932,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-10-15,0.585,82,978,2,directo,,3120,Comisión,2026-04-16,2026-04-16,1,no,,2026-04-22,Aprobada,alta
933,"Iniciativa con Proyecto de Decreto por el que se expide la L",2025-10-15,0.571,82,979,0,,,,,,,,no,,,En estudio,media
934,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-10-15,0.470,82,980,2,directo,,2354,Comisión,2025-11-05,2025-11-05,1,no,,2025-11-27,Aprobada,alta
935,"Iniciativa con Proyecto de Decreto por la que se adiciona un",2025-10-15,0.646,82,981,1,directo,,2435,Comisión,2025-11-28,2025-11-28,1,no,,2025-12-03,Aprobada,alta
936,"Iniciativa con Proyecto de Decreto, mediante la cual se refo",2025-10-15,0.522,82,982,0,,,,,,,,no,,,En estudio,media
937,"Iniciativa con Proyecto de Decreto por la que se reforma y a",2025-10-15,0.574,82,983,0,,,,,,,,no,,,En estudio,media
938,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-10-15,0.667,82,984,0,,,,,,,,no,,,En estudio,media
939,"Iniciativa con Proyecto de Decreto por la que se adiciona la",2025-10-15,0.669,82,985,1,directo,,3183,Comisión,2026-04-29,2026-04-29,1,no,,,En estudio,alta
940,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-10-15,0.543,82,986,0,,,,,,,,no,,,En estudio,media
941,"Iniciativa con Proyecto de Decreto por el que se reforman, a",2025-10-15,0.682,82,987,0,,,,,,,,no,,,En estudio,media
942,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-10-15,0.419,82,988,0,,,,,,2025-12-01,,no,,2025-12-03,Aprobada,baja
943,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-10-15,,,,,,,,,,,,,,,En estudio,sin_match
944,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-10-15,0.449,82,990,0,,,,,,,,no,,,En estudio,baja
945,"Iniciativa de reforma al artículo 8.19 del Código Administra",2025-10-15,,,,,,,,,,,,,,,En estudio,sin_match
946,"Iniciativa con Proyecto de Decreto que adiciona un párrafo s",2025-10-15,0.462,82,992,0,,,,,,,,no,,,En estudio,baja
948,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-10-15,,,,,,,,,,,,,,,En estudio,sin_match
949,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.826,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
950,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.826,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
951,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.822,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
952,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.847,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
953,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.847,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
954,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.847,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
955,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.847,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
956,"Iniciativa de Decreto por el que se autoriza la desincorpora",2025-10-22,0.826,83,1006,16,expediente,143,2344,Comisión,2025-10-29,2025-10-29,2,no,,2025-10-29,Aprobada,alta
957,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-10-22,0.719,83,1007,0,,,,,,2026-04-16,,no,,,En estudio,media
958,"Iniciativa con Proyecto de Decreto por la que se reforman la",2025-10-22,0.606,83,1008,0,,,,,,,,no,,,En estudio,media
959,"Iniciativa con Proyecto de Decreto por el cual se reforman y",2025-10-22,0.571,83,1009,0,,,,,,2026-04-23,,no,,,En estudio,media
960,"Iniciativa con Proyecto de Decreto, mediante la cual se refo",2025-10-22,0.636,83,1010,0,,,,,,,,no,,,En estudio,media
961,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-10-22,0.631,83,1011,0,,,,,,,,no,,,En estudio,media
962,"Iniciativa con Proyecto de Decreto por el que se reforman, a",2025-10-22,0.772,83,1012,2,directo,,2449,Comisión,2025-12-02,2025-12-02,1,no,,2025-12-10,Aprobada,alta
963,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-10-22,,,,,,,,,,,,,,,En estudio,sin_match
964,"Iniciativa con Proyecto de Decreto mediante la cual se expid",2025-10-22,0.529,83,1014,0,,,,,,,,no,,,En estudio,media
965,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-10-22,0.674,83,1016,0,,,,,,,,no,,,En estudio,media
966,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2025-10-22,0.483,83,1017,0,,,,,,,,no,,,En estudio,baja
967,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-10-22,0.561,83,1018,0,,,,,,,,no,,,En estudio,media
968,"Iniciativa con Proyecto de Decreto el que se expide la Ley d",2025-10-22,0.408,83,1019,0,,,,,,,,no,,,En estudio,baja
969,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-10-22,0.425,83,1020,0,,,,,,,,no,,,En estudio,baja
970,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-10-22,0.552,83,1021,0,,,,,,,,no,,,En estudio,media
971,"Iniciativa con Proyecto de Decreto que reforma el inciso a) ",2025-10-22,,,,,,,,,,,,,,,En estudio,sin_match
972,"Iniciativa con Proyecto de Decreto por la que se reforma y a",2025-10-22,0.542,83,1024,0,,,,,,,,no,,,En estudio,media
973,"Iniciativa de Decreto para designar Representante Propietari",2025-10-29,0.720,84,1032,0,,,,,,,,no,,2025-10-29,Aprobada,media
974,"Iniciativa con Proyecto de Decreto, por el que se reforman y",2025-10-29,0.629,84,1036,0,,,,,,,,no,,,En estudio,media
976,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2025-10-29,0.650,84,1038,0,,,,,,,,no,,,En estudio,media
977,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-10-29,0.534,84,1039,0,,,,,,,,no,,,En estudio,media
978,"Iniciativa con Proyecto de Decreto por la que se Declara al ",2025-10-29,0.671,84,1040,2,expediente,137,2352,Comisión,2025-11-04,2025-11-04,2,no,,2025-11-05,Aprobada,alta
979,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-10-29,0.573,84,1041,0,,,,,,,,no,,,En estudio,media
980,"Iniciativa con Proyecto de Decreto al H. Congreso de la Unió",2025-10-29,0.456,84,1042,0,,,,,,,,no,,,En estudio,baja
981,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-10-29,0.677,84,1043,0,,,,,,,,no,,,En estudio,media
982,"Iniciativa con Proyecto de Decreto mediante la cual se adici",2025-10-29,,,,,,,,,,,,,,,En estudio,sin_match
983,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-10-29,0.551,84,1045,0,,,,,,,,no,,,En estudio,media
984,"Iniciativa con Proyecto de Decreto que adiciona un párrafo s",2025-10-29,0.590,84,1046,0,,,,,,,,no,,,En estudio,media
985,"Iniciativa con Proyecto de Decreto que reforma y adiciona di",2025-10-29,0.644,84,1047,0,,,,,,,,no,,,En estudio,media
986,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2025-10-29,,,,,,,,,,,,,,,En estudio,sin_match
987,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-10-29,0.486,84,1049,0,,,,,,,,no,,,En estudio,baja
988,"Iniciativa con Proyecto de Decreto por el que se reforma y a",2025-10-29,0.591,84,1050,0,,,,,,,,no,,,En estudio,media
989,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-10-29,,,,,,,,,,,,,,,En estudio,sin_match
990,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-10-29,,,,,,,,,,,,,,,En estudio,sin_match
991,"Iniciativa con Proyecto de Decreto por la que se reforma al ",2025-11-05,0.466,85,1061,0,,,,,,,,no,,,En estudio,baja
992,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-11-05,0.567,85,1062,0,,,,,,,,no,,,En estudio,media
993,"Iniciativa con Proyecto de Decreto por el cual se expide la ",2025-11-05,0.707,85,1063,0,,,,,,,,no,,,En estudio,media
994,"Iniciativa con Proyecto de Decreto al Honorable Congreso de ",2025-11-05,0.622,85,1064,0,,,,,,,,no,,,En estudio,media
995,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-05,,,,,,,,,,,,,,2026-04-28,Aprobada,sin_match
996,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-05,,,,,,,,,,,,,,,En estudio,sin_match
997,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-05,0.601,85,1067,0,,,,,,,,no,,,En estudio,media
998,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-11-05,0.463,85,1068,0,,,,,,,,no,,,En estudio,baja
999,"Iniciativa de Decreto por el que se abroga el Decreto número",2025-11-12,0.875,86,1080,0,,,,,,,,no,,2025-11-12,Aprobada,media
1000,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-12,0.877,86,1081,0,,,,,,,,no,,2025-11-12,Aprobada,media
1001,"Iniciativa de Decreto por el que se reforman los párrafos pr",2025-11-12,0.736,86,1082,0,,,,,,,,no,,2025-11-12,Aprobada,media
1002,"Iniciativa con Proyecto de Decreto, por el que se reforman l",2025-11-12,0.588,86,1083,0,,,,,,,,no,,,En estudio,media
1003,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-11-12,0.569,86,1084,0,,,,,,,,no,,,En estudio,media
1004,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-11-12,0.427,86,1085,0,,,,,,2026-04-21,,no,,2026-05-06,Aprobada,baja
1005,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-11-12,0.586,86,1086,0,,,,,,,,no,,,En estudio,media
1006,"Iniciativa con Proyecto de Decreto que reforman y adicionan ",2025-11-12,0.728,86,1087,0,,,,,,,,no,,,En estudio,media
1007,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-12,0.644,86,1088,0,,,,,,,,no,,,En estudio,media
1008,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-12,0.578,86,1089,0,,,,,,,,no,,,En estudio,media
1009,"Iniciativa con Proyecto de Decreto por la que se expide la L",2025-11-12,0.655,86,1090,0,,,,,,,,no,,,En estudio,media
1010,"Iniciativa con Proyecto de Decreto por la que se adiciona el",2025-11-12,0.649,86,1091,1,expediente,145,1722,Comisión,2026-02-26,2026-02-12,2,no,,2026-03-04,Aprobada,baja
1011,"Iniciativa con Proyecto de Decreto que expide la Ley para la",2025-11-12,0.707,86,1092,0,,,,,,,,no,,,En estudio,media
1012,"Iniciativa con Proyecto de Decreto por la que se reforman la",2025-11-12,0.674,86,1093,0,,,,,,,,no,,,En estudio,media
1013,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-11-12,,,,,,,,,,,,,,,En estudio,sin_match
1014,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-11-12,0.629,86,1095,0,,,,,,2026-01-13,,no,,2026-01-15,Aprobada,media
1015,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-11-12,0.415,86,1096,0,,,,,,,,no,,,En estudio,baja
1016,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-11-12,0.492,86,1086,0,,,,,,,,no,,,En estudio,baja
1017,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-12,,,,,,,,,,,,,,,En estudio,sin_match
1018,"Iniciativa con Proyecto de Decreto que adiciona un segundo p",2025-11-12,0.602,86,1099,0,,,,,,,,no,,,En estudio,media
1019,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-12,0.519,86,1100,0,,,,,,,,no,,,En estudio,media
1022,"Iniciativa de Ley de Ingresos del Estado de México para el E",2025-11-19,,,,,,,,,,,,,,2025-12-10,Aprobada,sin_match
1023,"Iniciativa de Ley de Ingresos de los Municipios del Estado d",2025-11-19,,,,,,,,,,,,,,2025-12-10,Aprobada,sin_match
1024,"Presupuesto de Egresos del Gobierno del Estado de México par",2025-11-19,,,,,,,,,,,,,,2025-12-10,Aprobada,sin_match
1025,"Iniciativa de Decreto por el que se reforman, adicionan y de",2025-11-19,0.456,87,1110,2,directo,,2457,Comisión,2025-12-02,2025-12-02,1,no,,2025-12-10,Aprobada,alta
1026,"Iniciativa de Decreto de Autorización del Programa de Financ",2025-11-19,,,,,,,,,,,,,,2025-12-10,Aprobada,sin_match
1048,"Iniciativa de Decreto por el que se declara Patrimonio Cultu",2025-11-19,0.835,87,1116,0,,,,,,,,no,,2025-11-19,Aprobada,media
1049,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-11-19,0.696,87,1117,0,,,,,,,,no,,,En estudio,media
1050,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-11-19,,,,,,,,,,,,,,,En estudio,sin_match
1051,"Iniciativa con proyecto de Decreto por el que se reforma el ",2025-11-19,0.641,87,1119,2,directo,,2491,Comisión,2026-02-10,2026-02-10,1,no,,2026-02-25,Aprobada,alta
1052,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-11-19,0.464,87,1120,0,,,,,,,,no,,,En estudio,baja
1053,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-11-19,0.542,87,1121,0,,,,,,,,no,,,En estudio,media
1054,"Iniciativa con Proyecto de Decreto por la que se declara al ",2025-11-19,0.568,87,1122,1,directo,,3124,Comisión,2026-04-21,2026-04-21,2,no,,2026-04-22,Aprobada,alta
1055,"Iniciativa de reforma a los artículos 28, 73 fracción XVII y",2025-11-19,0.907,87,1123,0,,,,,,,,no,,,En estudio,media
1056,"Iniciativa con Proyecto de Decreto por el que se crea el Ins",2025-11-19,0.362,87,1124,0,,,,,,,,no,,,En estudio,baja
1057,"Iniciativa con Proyecto de Decreto por el que se adicionan y",2025-11-19,0.624,87,1125,0,,,,,,,,no,,,En estudio,media
1058,"Iniciativa con Proyecto de Decreto por el que se reforman el",2025-11-19,0.484,87,1126,0,,,,,,,,no,,,En estudio,baja
1059,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-11-19,0.672,87,1127,0,,,,,,,,no,,,En estudio,media
1060,"Iniciativa de reforma con adición a los artículos 242 fracci",2025-11-19,0.527,87,1128,0,,,,,,,,no,,,En estudio,media
1061,"Iniciativa con Proyecto de Decreto por el cual se envía Inic",2025-11-19,0.523,87,1129,0,,,,,,,,no,,,En estudio,media
1063,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.465,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,baja
1064,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.452,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,baja
1065,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.524,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,media
1066,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.465,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,baja
1067,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.457,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,baja
1068,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.458,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,baja
1069,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.415,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,baja
1070,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-11-27,0.457,88,1142,0,,,,,,,,no,,2025-11-27,Aprobada,baja
1071,"Iniciativa de Decreto por el que se reforman, adicionan y de",2025-11-27,0.632,88,1143,1,directo,,2439,Comisión,2025-12-01,2025-12-01,1,no,,2025-12-10,Aprobada,alta
1072,"Iniciativa de Decreto por el que se reforma el artículo 139 ",2025-11-27,0.665,88,1144,1,expediente,144,2478,Comisión,2025-12-09,2025-12-02,2,no,,2025-12-10,Aprobada,media
1073,"Iniciativa con Proyecto de Decreto que reforma los artículos",2025-11-27,,,,,,,,,,,,,,2025-12-10,Aprobada,sin_match
1074,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-11-27,0.695,88,1146,0,,,,,,,,no,,,En estudio,media
1075,"Iniciativa con Proyecto de Decreto por el que se reforma la ",2025-11-27,0.576,88,1147,0,,,,,,,,no,,,En estudio,media
1076,"Iniciativa con Proyecto de Decreto, por el que se reforman d",2025-11-27,0.580,88,1148,2,expediente,126,3184,Comisión,2026-04-29,2026-04-29,1,no,,2026-05-06,Aprobada,alta
1077,"Iniciativa con Proyecto de Decreto por la que se reforman, a",2025-11-27,0.714,88,1149,0,,,,,,,,no,,,En estudio,media
1078,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-11-27,0.568,88,1150,0,,,,,,,,no,,,En estudio,media
1079,"Iniciativa con Proyecto de Decreto por el que se elimina la ",2025-11-27,0.558,88,1151,1,directo,,2654,Comisión,2026-03-10,2026-03-10,1,no,,2026-04-09,Aprobada,alta
1080,"Iniciativa con Proyecto de Decreto por el que se adiciona un",2025-11-27,0.483,88,1152,0,,,,,,,,no,,,En estudio,baja
1081,"Iniciativa con Proyecto de Decreto por el que se reforman el",2025-11-27,0.546,88,1153,0,,,,,,,,no,,,En estudio,media
1082,"Iniciativa con Proyecto de Decreto por el que se adiciona la",2025-11-27,0.520,88,1154,0,,,,,,,,no,,,En estudio,media
1083,"Iniciativa con Proyecto de Decreto por el que se reforman di",2025-11-27,,,,,,,,,,,,,,,En estudio,sin_match
1084,"Iniciativa con Proyecto de Decreto por el que se adicionan l",2025-11-27,0.588,88,1156,1,expediente,132,3027,Comisión,2026-04-08,2026-04-08,2,no,,2026-04-09,Aprobada,alta
1085,"Iniciativa con Proyecto de Decreto que reforma el primer pár",2025-11-27,,,,,,,,,,,,,,,En estudio,sin_match
1086,"Iniciativa con Proyecto de Decreto por la que se reforma el ",2025-11-27,,,,,,,,,,,,,,,En estudio,sin_match
1087,"Iniciativa con Proyecto de Decreto por el que se adiciona el",2025-11-27,0.418,88,1159,0,,,,,,,,no,,,En estudio,baja
1088,"Iniciativa de Decreto por el que se aprueba la renuncia de l",2025-12-03,0.608,89,1166,0,,,,,,,,no,,2025-12-03,Aprobada,media
1089,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-12-03,0.886,89,1177,0,,,,,,,,no,,2025-12-03,Aprobada,media
1090,"Iniciativa de Decreto por el que se reforma el párrafo segun",2025-12-03,0.725,89,1178,1,directo,,2467,Comisión,2025-12-04,2025-12-04,1,no,,2025-12-10,Aprobada,alta
1091,"Iniciativa de Decreto por la que se declara la técnica artes",2025-12-03,0.739,89,1179,0,,,,,,,,no,,2025-12-03,Aprobada,media
1092,"Iniciativa con Proyecto de Decreto por el que se reforman la",2025-12-03,0.768,89,1180,0,,,,,,,,no,,,En estudio,media
1093,"Iniciativa con Proyecto de Decreto por medio de la cual se p",2025-12-03,0.426,89,1181,0,,,,,,,,no,,,En estudio,baja
1094,"Iniciativa con Proyecto de Decreto por la que se adicionan d",2025-12-03,0.464,89,1182,0,,,,,,2026-04-21,,no,,2026-04-22,Aprobada,baja
1095,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-12-03,0.573,89,1183,1,directo,,2607,Comisión,2026-03-03,2026-03-03,1,no,,2026-03-11,Aprobada,alta
1096,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-12-03,0.767,89,1184,0,,,,,,,,no,,,En estudio,media
1097,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-12-03,0.623,89,1185,1,expediente,132,3027,Comisión,2026-04-08,2026-04-08,2,no,,2026-04-09,Aprobada,alta
1098,"Iniciativa con Proyecto de Decreto por el adicionan y reform",2025-12-03,0.651,89,1186,2,expediente,136,2640,Comisión,2026-03-05,2026-03-05,2,no,,2026-03-11,Aprobada,alta
1099,"Iniciativa con Proyecto de Decreto por el que se adicionan d",2025-12-03,,,,,,,,,,,,,,,En estudio,sin_match
1100,"Iniciativa con Proyecto de Decreto por el que se reforman lo",2025-12-03,0.481,89,1188,0,,,,,,,,no,,,En estudio,baja
1101,"Iniciativa con Proyecto de Decreto por el que se reforman y ",2025-12-03,0.620,89,1189,0,,,,,,,,no,,,En estudio,media
1102,"Iniciativa con Proyecto de Decreto que adiciona los artículo",2025-12-03,0.436,89,1190,0,,,,,,,,no,,,En estudio,baja
1103,"Iniciativa con Proyecto de Decreto por la que se por el que ",2025-12-03,0.629,89,1191,0,,,,,,,,no,,,En estudio,media
1104,"Iniciativa con Proyecto de Decreto por el que se reforma el ",2025-12-03,0.659,89,1192,0,,,,,,,,no,,,En estudio,media
1105,"Iniciativa de Decreto por el que se autoriza al H. Ayuntamie",2025-12-10,0.897,90,1211,0,,,,,,,,no,,2025-12-10,Aprobada,media
1106,"Iniciativa de Decreto por el que se declara “2026. Año del H",2025-12-10,,,,,,,,,,,,,,2025-12-10,Aprobada,sin_match
