id_iniciativa,ruta_iniciativa,ruta_decreto
770,storage/iniciativas/424-INIC-IMSS-BIENESTAR-ATIZAPANDEZ-EJEC.pdf,storage/decretos/DEC 191.pdf
773,storage/iniciativas/425-INIC-IMSS-BIENESTAR-TLANE-EJEC.pdf,storage/decretos/DEC 192.pdf
774,storage/iniciativas/426-INIC-IMSS-BIENESTAR-TLANE-EJEC.pdf,storage/decretos/DEC 193.pdf
775,storage/iniciativas/427-INIC-BIODIVER-EJEC.pdf,storage/decretos/DEC 183.pdf
776,storage/iniciativas/428-LIMITROFE-TEOLOYUCAN-TEPOTZOTLAN.pdf,
777,storage/iniciativas/429-LIMITROFE-TEOLOYUCAN Y CUAUTITLAN-IZCALLI.pdf,
778,storage/iniciativas/430-INIC-MUJERES-NELLY-PM.pdf,
779,storage/iniciativas/431-INIC-COD-PENAL-OCTAVIO-PM.pdf,
780,storage/iniciativas/432-INIC-COD-PENAL-ESPINDOLA-PM.pdf,
781,storage/iniciativas/433-INIC-NIÑAS-LULE-PM.pdf,
782,storage/iniciativas/434-INIC-COD-ADM-JENNIFER-PM.pdf,
783,storage/iniciativas/435-INIC-CONSTITUC-RIGOBERTO-PM.pdf,
784,storage/iniciativas/436-INIC-BIODIVER-HECTOR-PVEM.pdf,
785,storage/iniciativas/437-INIC-DESAPARIC-YURIXI-PT.pdf,
786,storage/iniciativas/438-INIC-APICULTURA-MEJIA-PRI.pdf,
787,storage/iniciativas/439-INIC-SEGURIDAD-ROCIO-PAN.pdf,
788,storage/iniciativas/440-INIC-COD-ADM-ANUAR-PAN.pdf,
789,storage/iniciativas/441-INIC-PERIODISTAS-PMC.pdf,
790,storage/iniciativas/442-INIC-SEGURIDAD-PMC.pdf,
791,storage/iniciativas/443-INIC-TRATO-PRD.pdf,
1275,storage/iniciativas/55-PA-COMISION-IMM-PVEM.pdf,
1276,storage/iniciativas/56-PA-D265-FIGUEROA-PVEM.pdf,
1277,storage/iniciativas/82-PA-TEOTIHUACAN-URBINA-PRI.pdf,storage/decretos/ACUERDO 82.pdf
1278,,storage/decretos/ACUERDO 83.pdf
1279,storage/iniciativas/84-MINUTA-73CPEUM-SENADO.pdf,storage/decretos/ACUERDO 84-minuta.pdf
1280,,storage/decretos/ACUERDO 85.pdf
792,storage/iniciativas/444-INIC-ALFEÑIQUE-TOLUCA.pdf,storage/decretos/DECRETO 184.pdf
793,storage/iniciativas/445-INIC-DIVERSIDAD-COLETTE-PM.pdf,
794,storage/iniciativas/446-INIC-LOMPAL-PLIEGO-PM.pdf,
795,storage/iniciativas/447-INIC-COD-PENAL-LUISA-PM.pdf,
796,storage/iniciativas/448-INIC-MUJERES-SANDRA-PM.pdf,
797,storage/iniciativas/449-INIC-MUJERES-JENNIFER-PM.pdf,
798,storage/iniciativas/450-INIC-COMPET-SUSANA-PM.pdf,storage/decretos/DECRETO 249.pdf
799,storage/iniciativas/451-INIC-ACTOS-ZAIRA-PM.pdf,
800,storage/iniciativas/452-INIC-FISCALIA-SILVA-PVEM.pdf,
801,storage/iniciativas/453-INIC-COD-ADM-PEREZ-PVEM.pdf,
802,storage/iniciativas/454-INIC-CONSTITUC-ELIAS-PRI.pdf,
803,storage/iniciativas/455-INIC-ASISTENCIA-EMMA-PAN.pdf,
804,storage/iniciativas/456-INIC-ADULTAS-PMC.pdf,
805,storage/iniciativas/457-INIC-COD-ADM-PMC.pdf,
806,storage/iniciativas/458-INIC-CONSTITUC-PRD.pdf,
1281,storage/iniciativas/56-PA-LERMA-KALID-PM.pdf,storage/decretos/ACUERDO 87.pdf
1282,storage/iniciativas/57-PA-CAMPO-VANESSA-PVEM.pdf,
1283,storage/iniciativas/58-PA-DIGITAL-ALEXIA-PAN.pdf,storage/decretos/ACUERDO 88.pdf
932,storage/iniciativas/440-INIC-RESPOSABILIDADES-GUTIERREZ-PM.pdf,
933,storage/iniciativas/441-INIC-MECANISMOS-OCTAVIO-PM.pdf,
934,storage/iniciativas/442-INIC-COD-CIVIL-ESPINDOLA-PM.pdf,storage/decretos/DECRETO 233.pdf
935,storage/iniciativas/443-INIC-NIÑAS-LULE-PM.pdf,storage/decretos/DECRETO 256.pdf
936,storage/iniciativas/444-INIC-COD-FINANC-JAVIER-PM.pdf,
937,storage/iniciativas/445-INIC-MOVILIDAD-YESICA-PM.pdf,
938,storage/iniciativas/446-INIC-MOVILIDAD-PELAEZ-PVEM.pdf,
939,storage/iniciativas/447-INIC-CAMBIO-HONORIA-PVEM.pdf,
940,storage/iniciativas/448-INIC-TRABAJO-SILVA-PVEM.pdf,
941,storage/iniciativas/449-INIC-VOLUNTAD-ISAAC-PT.pdf,
942,storage/iniciativas/450-INIC-COD-PENAL-URBINA-PRI.pdf,storage/decretos/DECRETO 247.pdf
943,storage/iniciativas/451-INIC-CONSTITUC-ZARZOSA-PRI.pdf,
944,storage/iniciativas/452-INIC-COD-PENAL-JOANNA-PAN.pdf,
945,storage/iniciativas/453-INIC-COD-ADM-EMMA-PAN.pdf,
946,storage/iniciativas/454-INIC-CONSTITUC-PMC.pdf,
947,storage/iniciativas/455-INIC-COD-ADM-PMC.pdf,
948,storage/iniciativas/456-INIC-EDUCAC-PRD.pdf,
807,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DEC 236.pdf
808,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
809,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
810,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
811,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
812,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
813,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
814,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
815,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
816,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
817,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
818,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
819,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
820,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
821,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
822,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
823,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
824,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
825,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
826,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
827,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
828,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
829,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
830,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
831,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
832,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
833,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
834,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
835,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
836,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
837,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
838,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
839,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
840,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
841,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
842,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
843,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
844,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
845,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
846,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
847,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
848,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
849,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
850,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
851,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
852,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
853,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
854,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
855,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
856,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
857,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
858,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
859,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
860,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
861,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
862,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
863,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
864,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
865,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
866,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
867,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
868,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
869,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
870,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
871,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
872,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
873,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
874,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
875,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
876,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
877,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
878,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
879,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
880,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
881,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
882,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
883,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
884,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
885,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
886,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
887,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
888,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
889,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
890,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
891,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
892,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
893,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
894,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
895,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
896,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
897,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
898,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
899,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
900,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
901,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
902,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
903,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
904,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
905,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
906,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
907,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
908,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
909,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
910,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
911,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
912,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
913,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
914,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
915,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
916,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
917,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
918,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
919,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
920,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
921,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
922,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
923,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
924,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
925,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
926,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
927,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
928,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
929,storage/iniciativas/807-929-OFIC-TABLAS DE VALOR-2026-.doc,storage/decretos/DECRETO 236.pdf
956,storage/iniciativas/461-INIC-INMUEBLE-IMSS-BIENESTAR-IXTAPALUCA.pdf,storage/decretos/DECRETO 212.pdf
949,storage/iniciativas/454-INIC-INMUEBLE-IMSS-BIENESTAR-CHALCO.pdf,storage/decretos/DECRETO 205.pdf
950,storage/iniciativas/455-INIC-INMUEBLE-IMSS-BIENESTAR-TLALMANALCO.pdf,storage/decretos/DECRETO 207.pdf
951,storage/iniciativas/456-INIC-INMUEBLE-IMSS-BIENESTAR-CHALCO.pdf,storage/decretos/DECRETO 206.pdf
952,storage/iniciativas/457-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 209.pdf
952,storage/iniciativas/458-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 210.pdf
952,storage/iniciativas/459-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 208.pdf
952,storage/iniciativas/460-INIC-INMUEBLE-IMSS-BIENESTAR-VCHALCOS.pdf,storage/decretos/DECRETO 211.pdf
957,storage/iniciativas/462-INIC-MUJERES-ZAIRA-PM.pdf,
958,storage/iniciativas/463-INIC-COD-FINANC-RIOS-PM.pdf,
959,storage/iniciativas/464-INIC-COD-PENAL-PLIEGO-PM.pdf,
960,storage/iniciativas/465-INIC-EDUCAC-RIGOBERTO-PM.pdf,
961,storage/iniciativas/466-INIC-NIÑAS-SANDRA-PM.pdf,
962,storage/iniciativas/467-INIC-CONSTITUC-ARMANDO-PM.pdf,storage/decretos/DECRETO 261.pdf
963,storage/iniciativas/468-INIC-COD-ADM-HONORIA-PVEM.pdf,
964,storage/iniciativas/469-INC-MEZCAL-HECTOR-PVEM.pdf,
965,storage/iniciativas/470-INIC-COD-FINANC-SANTILLAN-PT.pdf,
966,storage/iniciativas/471-INIC-SEGURIDAD-MEJIA-PRI.pdf,
967,storage/iniciativas/472-INIC-FISCALIA-COLIN-PRI.pdf,
968,storage/iniciativas/473-INIC-MEZCAL-MEJIA-PRI.pdf,
969,storage/iniciativas/474-INIC-EDUCAC-ALEXIA-PAN.pdf,
970,storage/iniciativas/475-INIC-TRABAJO-KRISHNA-PAN.pdf,
971,storage/iniciativas/476-INIC-CONSTITUC-PMC.pdf,
972,storage/iniciativas/477-INIC-AGUA-PRD.pdf,
1284,storage/iniciativas/57-PA-DEPORTE-ALEJANDRA-PVEM.pdf,
1285,storage/iniciativas/89-PA-COMISIONES-JCP.doc,storage/decretos/ACUERDO 89.pdf
974,storage/iniciativas/468-INIC-CONSTITUC-MARIAJOSE-PM.pdf,
973,storage/iniciativas/194-INIC-PRESEAS Y JURADOS.doc,storage/decretos/DECRETO 194.pdf
1286,,storage/decretos/ACUERDO 90.pdf
975,storage/iniciativas/469-INIC-LOMPAL-MAURILIO-PM.pdf,
976,storage/iniciativas/470-INIC-NIÑAS-PAOLA-PM.pdf,
977,storage/iniciativas/471-INIC-EDUCAC-YESICA-PM.pdf,
978,storage/iniciativas/472-INIC-MUERTITOS-LULE-PM.pdf,storage/decretos/DECRETO 201.pdf
979,storage/iniciativas/473-INIC-LOMPAL-LUISA-PM.pdf,
980,storage/iniciativas/474-INIC-DERECHOS-SAMUELH-PM.pdf,
981,storage/iniciativas/475-INIC-LOADM-SILVA-PVEM.pdf,
982,storage/iniciativas/476-INIC-BIODIVERSID-ITZEL-PVEM.pdf,
983,storage/iniciativas/477-INIC-ADULTAS-HECTOR-PVEM.pdf,
984,storage/iniciativas/478-INIC-LOMPAL-YURIXI-PT.pdf,
985,storage/iniciativas/479-INIC-CONSTITUC-OSCAR-PT.pdf,
986,storage/iniciativas/480-INIC-SEGURIDAD-CAMACHO-PRI.pdf,
987,storage/iniciativas/481-INIC-SEGURIDAD-CASTRO-PRI.pdf,
988,storage/iniciativas/482-INIC-NIÑAS-ANUAR-PAN.docx,
989,storage/iniciativas/483-INIC-COD-ADM-PMC.pdf,
990,storage/iniciativas/484-INIC-AGUA-PRD.pdf,
1287,storage/iniciativas/58-PA-ENERGIAS-EMMA-PAN.docx,
1288,storage/iniciativas/59-PA-CANCER-PMC.pdf,
930,storage/iniciativas/236-OFIC-TABLAS DE VALOR-2026.doc,storage/decretos/DECRETO 236.pdf
931,storage/iniciativas/236-OFIC-TABLAS DE VALOR-2026.doc,storage/decretos/DECRETO 236.pdf
991,storage/iniciativas/483-INIC-COD-FINANC-OSVALDO-PM.pdf,
992,storage/iniciativas/484-INIC-CONSTITUC-ELENA-PM.pdf,
993,storage/iniciativas/485-INIC-TRANSPARENC-PLIEGO-PM.pdf,
994,storage/iniciativas/486-INIC-CONGRESO-ITZEL-PVEM.pdf,
995,storage/iniciativas/487-INIC-EDUCAC-URBINA-PRI.pdf,
996,storage/iniciativas/488-INIC-VIVIENDA-KRISHNA-PAN.pdf,
997,storage/iniciativas/489-INIC-DEPORTE-PMC.pdf,
998,storage/iniciativas/490-INIC-BIODIVER-PRD.pdf,
1289,storage/iniciativas/91-PA-DERECHOS-CERON-PM.pdf,storage/decretos/ACUERDO 91.pdf
999,storage/iniciativas/8-INIC-ABROGAD402-TEXCOCO-EJEC.pdf,storage/decretos/DECRETO 219.pdf
1016,storage/iniciativas/375-INIC-EDUCAC-ALEXIA-PAN.pdf,
1015,storage/iniciativas/374-INIC-COD-FINANC-JOANNA-PAN.pdf,
1014,storage/iniciativas/373-INIC-FISCALIA-CAMACHO-PRI.pdf,storage/decretos/DECRETO 268.pdf
1013,storage/iniciativas/372-INIC-CONSTITUC-URBINA-PRI.pdf,
1012,storage/iniciativas/371-INIC-JUSTICIA-YURIXI-PT.pdf,
1011,storage/iniciativas/370-INIC-AUTISTA-SARA-PT.pdf,
1010,storage/iniciativas/369-INIC-COD-PENAL-PVEM.pdf,
1009,storage/iniciativas/368-INIC-SANIDAD-PVEM.pdf,
1008,storage/iniciativas/367-INIC-BIODIV-PVEM.pdf,
1007,storage/iniciativas/366-INIC-CONSTITUC-AZUCENA-PM.pdf,
1006,storage/iniciativas/365-INIC-MUJERES-ZAIRA-PM.pdf,
1005,storage/iniciativas/364-INIC-LOMPAL-SANDRA-PM.pdf,
1004,storage/iniciativas/363-INIC-EDUCAC-PAOLA-PM.pdf,
1003,storage/iniciativas/362-INIC-CONSTITUC-OCTAVIO-PM.pdf,
1001,storage/iniciativas/10-INIC-COD-PENAL-EJEC.pdf,storage/decretos/DECRETO 216.pdf
1002,storage/iniciativas/361-INIC-LOMPAL-CRUZ-PM.pdf,
1000,storage/iniciativas/9-INIC-INMUEBLE-NEZA-EJEC.pdf,storage/decretos/DECRETO 218.pdf
1017,storage/iniciativas/376-INIC-AGUA-PMC.pdf,
1017,storage/iniciativas/376-INIC-AGUA-PMC.pdf,
1018,storage/iniciativas/377-INIC-LOMPAL-PMC.pdf,
1019,storage/iniciativas/378-INIC-COD-PENAL-PRD.pdf,
1290,storage/iniciativas/92-PA-ANTICOR-VALDEÑA-PM.pdf,storage/decretos/ACUERDO 92.pdf
1291,storage/iniciativas/60-PA-ECATEPEC-SANTILLAN-PT.PDF,
1292,storage/iniciativas/93-PA-VIAL-MEJIA-PRI.PDF,storage/decretos/ACUERDO 93.pdf
1021,storage/iniciativas/2-INFORMES-OSFEM.pdf,storage/decretos/DECRETO 223.pdf
1022,storage/iniciativas/377-INIC-INGR-EDO-2026-EJEC.pdf,storage/decretos/DECRETO 238.pdf
1023,storage/iniciativas/378-INIC-INGR-MPIOS-2026-EJEC.pdf,storage/decretos/DECRETO 239.pdf
1024,storage/iniciativas/379-INIC-PRESUPUESTO-2026-EJEC.pdf,storage/decretos/DECRETO 241.pdf
1025,storage/iniciativas/380-INIC-COD-ADMINIST-2026-EJEC.pdf,storage/decretos/DECRETO 240.pdf
1026,storage/iniciativas/381-INIC-FAIS-2026-EJEC.pdf,storage/decretos/DECRETO 242.pdf
1027,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1028,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1029,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
1030,storage/iniciativas/382-402-OFIC-TARIFAS DE AGUA 2026.doc,storage/decretos/DEC 258.pdf
